,player,pos,age,team_id,g,gs,mp,fg_per_poss,fga_per_poss,fg_pct,fg3_per_poss,fg3a_per_poss,fg3_pct,fg2_per_poss,fg2a_per_poss,fg2_pct,ft_per_poss,fta_per_poss,ft_pct,orb_per_poss,drb_per_poss,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,,off_rtg,def_rtg
373,James Singleton,PF,25,LAC,53,0,376,4.2,11.5,.366,0.4,2.0,.214,3.8,9.6,.397,3.1,4.1,.759,5.1,9.8,14.9,2.4,2.1,2.4,2.4,6.3,12.0,,99,101
374,Brian Skinner,PF,30,MIL,67,44,1523,4.2,8.6,.490,0.0,0.0,,4.2,8.6,.490,1.6,2.7,.582,3.6,9.5,13.1,2.0,0.6,2.2,2.6,6.7,10.0,,99,110
375,Uroš Slokar,C,23,TOR,20,0,72,10.1,18.7,.538,0.7,1.4,.500,9.4,17.3,.542,6.5,9.4,.692,5.0,5.0,10.1,0.7,0.7,1.4,6.5,7.9,27.4,,98,108
376,Craig Smith,PF,23,MIN,82,5,1537,8.4,15.9,.531,0.0,0.2,.000,8.4,15.7,.538,4.0,6.4,.624,5.1,9.2,14.3,1.7,1.8,0.6,2.5,7.7,20.9,,110,106
377,J.R. Smith,SG,21,DEN,63,24,1471,9.5,21.6,.441,5.0,12.8,.390,4.5,8.8,.515,3.4,4.2,.810,1.0,3.8,4.8,3.0,1.6,0.3,2.8,4.9,27.4,,112,109
378,Joe Smith,PF,31,TOT,65,11,1503,7.5,16.7,.449,0.0,0.2,.000,7.5,16.5,.453,4.4,5.2,.845,4.2,9.8,14.0,1.7,1.3,0.9,2.7,5.2,19.3,,104,105
379,Josh Smith,SF,21,ATL,72,72,2647,8.8,20.0,.439,0.8,3.1,.250,8.0,16.9,.473,5.4,7.8,.693,3.3,9.2,12.5,4.8,2.0,4.2,4.6,4.9,23.7,,99,102
380,Steven Smith,PF,23,PHI,8,0,28,3.8,15.1,.250,0.0,0.0,,3.8,15.1,.250,1.9,3.8,.500,1.9,9.5,11.3,0.0,1.9,0.0,3.8,7.6,9.5,,55,105
381,Eric Snow,PG,33,CLE,82,45,1929,3.7,8.9,.417,0.0,0.1,.000,3.7,8.8,.422,2.0,3.1,.637,1.0,4.2,5.2,9.0,1.5,0.4,3.0,5.1,9.4,,99,104
382,Kirk Snyder,SF,23,HOU,39,1,563,6.2,13.7,.452,1.0,4.1,.250,5.2,9.6,.539,4.6,7.0,.653,1.6,6.2,7.8,3.7,1.0,1.1,2.4,4.8,18.0,,107,102
383,Darius Songaila,PF,28,WAS,37,1,700,8.6,16.4,.524,0.0,0.1,.000,8.6,16.3,.529,3.4,3.9,.852,3.2,6.6,9.8,2.8,1.2,0.7,3.1,7.7,20.6,,109,111
384,Pape Sow,C,25,TOR,7,0,34,4.6,13.7,.333,0.0,0.0,,4.6,13.7,.333,6.1,9.1,.667,9.1,7.6,16.8,3.0,1.5,1.5,1.5,3.0,15.2,,110,105
385,Vassilis Spanoulis,SG,24,HOU,31,0,272,4.5,14.0,.319,1.0,5.6,.172,3.5,8.4,.419,6.6,8.2,.810,1.0,3.3,4.3,5.4,1.4,0.2,5.6,6.4,16.5,,86,104
386,Jerry Stackhouse,SF,32,DAL,67,8,1615,9.3,21.7,.428,2.1,5.4,.383,7.2,16.3,.443,6.0,7.1,.847,1.3,3.5,4.8,6.2,1.7,0.3,3.9,2.6,26.7,,108,106
387,DeShawn Stevenson,SG,25,WAS,82,82,2419,7.3,15.9,.461,1.6,3.9,.404,5.8,12.0,.479,3.2,4.6,.704,1.2,3.4,4.6,4.6,1.4,0.4,2.5,3.3,19.4,,109,114
388,Peja Stojaković,SF,29,NOK,13,13,425,10.4,24.5,.423,4.3,10.5,.405,6.1,14.0,.438,3.9,4.8,.816,1.4,5.4,6.8,1.4,1.0,0.5,2.4,3.6,28.9,,108,109
389,Damon Stoudamire,PG,33,MEM,62,51,1501,5.8,14.9,.391,2.0,6.0,.337,3.8,9.0,.427,2.3,2.8,.795,1.1,3.7,4.7,10.2,1.6,0.1,3.5,3.2,16.0,,104,115
390,Salim Stoudamire,SG,24,ATL,61,0,1034,9.1,21.9,.416,2.9,8.0,.361,6.2,13.9,.448,3.1,3.5,.897,0.3,3.5,3.8,3.1,1.1,0.1,2.8,4.5,24.3,,101,112
391,Amar'e Stoudemire,C,24,PHO,82,78,2689,11.3,19.7,.575,0.0,0.1,.000,11.3,19.6,.577,8.5,10.9,.781,4.1,10.5,14.7,1.6,1.5,2.1,4.3,5.5,31.2,,116,103
392,Mike Sweetney,C,24,CHI,48,0,385,7.7,17.8,.433,0.0,0.0,,7.7,17.8,.433,4.9,8.8,.561,6.0,10.0,16.0,3.7,1.2,1.5,5.6,10.5,20.4,,91,98
393,Stromile Swift,C,27,MEM,54,18,1029,8.0,17.2,.465,0.0,0.2,.000,8.0,17.0,.472,4.8,6.7,.724,4.2,8.2,12.5,0.8,1.5,3.1,3.4,7.3,20.9,,100,109
394,Wally Szczerbiak,SF,29,BOS,32,19,900,9.3,22.5,.415,2.5,6.1,.415,6.8,16.3,.415,6.5,7.3,.897,0.9,4.8,5.7,3.2,1.0,0.2,3.1,3.8,27.8,,106,110
395,Donell Taylor,SG,24,WAS,47,1,369,7.7,19.4,.400,0.4,2.4,.176,7.3,17.0,.431,1.5,2.9,.524,1.9,5.4,7.3,6.2,2.4,0.4,3.5,4.7,17.4,,90,110
396,Maurice Taylor,PF,30,SAC,12,2,103,3.9,13.8,.286,0.0,0.0,,3.9,13.8,.286,3.9,6.4,.615,4.9,8.9,13.8,2.5,2.0,0.5,3.0,7.9,11.8,,82,106
397,Sebastian Telfair,PG,21,BOS,78,30,1578,5.8,15.7,.371,1.2,4.2,.289,4.6,11.4,.402,3.0,3.6,.818,0.6,3.0,3.6,7.2,1.4,0.4,3.2,5.5,15.8,,95,110
398,Jason Terry,SG,29,DAL,81,80,2846,9.7,20.0,.484,3.1,7.0,.438,6.6,13.1,.508,3.0,3.7,.804,0.8,3.6,4.4,7.9,1.5,0.3,2.9,3.2,25.4,,119,106
399,Etan Thomas,C,28,WAS,65,32,1246,6.5,11.3,.574,0.0,0.0,,6.5,11.3,.574,3.2,5.7,.558,5.6,9.9,15.4,1.2,0.9,3.6,2.9,6.6,16.2,,111,107
400,Kenny Thomas,PF,29,SAC,62,53,1412,5.2,10.9,.482,0.0,0.0,.000,5.2,10.8,.483,1.4,2.7,.513,4.8,8.7,13.5,2.7,1.5,0.6,3.2,5.1,11.9,,97,107
401,Kurt Thomas,C,34,PHO,67,13,1208,5.2,10.8,.486,0.0,0.0,.000,5.2,10.7,.488,2.3,2.9,.789,3.6,12.2,15.7,1.0,1.0,1.2,1.5,6.5,12.8,,111,103
402,Tim Thomas,PF,29,LAC,76,24,2054,7.7,18.6,.414,3.5,9.2,.382,4.2,9.4,.444,2.6,3.7,.708,1.6,8.1,9.7,4.4,1.4,0.7,2.7,5.9,21.5,,105,106
403,Tyrus Thomas,PF,20,CHI,72,4,966,7.1,15.0,.475,0.0,0.1,.000,7.1,14.9,.479,5.6,9.3,.606,4.7,9.6,14.3,2.1,2.4,4.0,5.0,8.6,19.8,,95,93
404,Dijon Thompson,SF,23,ATL,6,0,50,6.4,16.0,.400,0.0,2.1,.000,6.4,13.9,.462,5.3,6.4,.833,3.2,5.3,8.5,2.1,0.0,0.0,1.1,2.1,18.1,,110,114
405,Jamaal Tinsley,PG,28,IND,72,72,2243,8.0,20.6,.389,1.4,4.5,.316,6.6,16.1,.409,4.0,5.5,.720,1.4,4.2,5.6,11.4,2.7,0.6,4.6,4.4,21.4,,98,105
406,Jake Tsakalidis,C,27,TOT,36,7,390,3.9,9.6,.403,0.0,0.0,,3.9,9.6,.403,3.5,5.2,.667,5.6,8.2,13.8,0.7,1.1,1.6,3.2,6.8,11.2,,95,108
407,P.J. Tucker,SF,21,TOR,17,0,83,6.9,13.7,.500,0.0,0.0,,6.9,13.7,.500,5.0,8.7,.571,6.9,7.5,14.4,1.9,1.2,0.0,3.7,7.5,18.7,,104,107
408,Ronny Turiaf,C,24,LAL,72,1,1087,6.9,12.7,.549,0.0,0.0,.000,6.9,12.6,.551,4.2,6.3,.664,4.2,8.1,12.2,3.0,0.8,3.7,2.5,9.5,18.1,,116,106
409,Hedo Türkoğlu,SF,27,ORL,73,73,2268,8.1,19.4,.419,2.6,6.6,.388,5.6,12.8,.435,4.0,5.2,.781,1.3,5.6,6.9,5.5,1.6,0.4,3.4,5.2,22.8,,106,105
410,Ime Udoka,SF,29,POR,75,75,2144,6.0,13.0,.461,2.3,5.6,.406,3.8,7.5,.502,1.7,2.3,.742,2.4,4.7,7.1,2.8,1.8,0.4,1.9,5.2,15.9,,114,111
411,Beno Udrih,PG,24,SAS,73,1,948,7.2,19.4,.369,1.9,6.5,.287,5.3,12.9,.410,3.0,3.4,.883,0.6,4.0,4.6,6.9,1.5,0.1,3.2,3.9,19.2,,95,103
412,Anderson Varejão,C,24,CLE,81,6,1932,5.2,11.0,.476,0.0,0.2,.000,5.2,10.7,.487,4.5,7.3,.616,5.2,9.7,14.9,2.1,2.1,1.4,1.8,7.4,15.0,,113,98
413,Jacque Vaughn,PG,31,SAS,64,4,760,5.0,11.7,.425,0.1,0.1,.500,4.9,11.6,.424,3.4,4.6,.754,0.6,4.2,4.8,9.2,1.7,0.1,2.8,5.2,13.5,,105,102
414,Charlie Villanueva,PF,22,MIL,39,17,984,9.5,20.2,.470,1.5,4.5,.337,8.0,15.7,.508,3.9,4.7,.820,3.3,8.8,12.0,1.9,1.3,0.6,2.9,5.7,24.4,,107,110
415,Marcus Vinicius,SF,22,NOK,13,0,103,3.6,7.7,.467,1.5,3.6,.429,2.1,4.1,.500,2.6,3.6,.714,1.0,4.6,5.7,2.6,1.0,0.5,3.1,5.2,11.4,,102,109
416,Jake Voskuhl,C,29,CHA,73,9,1043,6.1,12.8,.475,0.0,0.0,,6.1,12.8,.475,3.9,5.7,.681,4.2,8.6,12.8,2.2,1.5,1.2,2.8,10.0,16.0,,103,106
417,Sasha Vujačić,SG,22,LAL,73,4,935,5.8,14.7,.392,3.3,8.8,.373,2.5,5.9,.421,2.4,2.7,.878,1.5,4.3,5.9,3.5,2.3,0.1,1.6,5.7,17.2,,112,110
418,Dwyane Wade,SG,25,MIA,51,50,1931,13.0,26.6,.491,0.6,2.2,.266,12.5,24.4,.511,11.9,14.8,.807,1.4,5.2,6.6,10.6,3.0,1.7,6.0,3.2,38.6,,112,103
419,Von Wafer,SF,21,LAC,1,0,1,0.0,52.9,.000,0.0,52.9,.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,115
420,Dajuan Wagner,SG,23,GSW,1,0,7,6.9,6.9,1.000,6.9,6.9,1.000,0.0,0.0,,6.9,13.8,.500,0.0,0.0,0.0,6.9,0.0,0.0,6.9,6.9,27.7,,123,117
421,Antoine Walker,PF,30,MIA,78,15,1818,7.8,19.6,.397,2.5,9.0,.275,5.3,10.7,.499,1.4,3.1,.438,2.7,7.3,10.0,3.8,1.4,0.5,4.1,5.1,19.4,,89,106
422,Ben Wallace*,C,32,CHI,77,77,2697,3.6,8.1,.453,0.0,0.1,.200,3.6,8.0,.456,2.1,5.1,.408,5.8,9.8,15.6,3.5,2.1,3.0,1.9,2.9,9.4,,106,95
423,Gerald Wallace,SF,24,CHA,72,71,2640,9.4,18.8,.502,0.8,2.4,.325,8.7,16.4,.528,6.1,8.8,.691,2.8,7.4,10.2,3.7,2.8,1.4,3.2,4.1,25.8,,110,104
424,Rasheed Wallace,C,32,DET,75,72,2419,8.1,19.2,.423,2.4,6.7,.351,5.8,12.4,.463,2.5,3.1,.788,2.0,10.3,12.3,2.9,1.7,2.7,2.1,5.1,21.1,,105,100
425,Luke Walton,SF,26,LAL,60,60,1982,6.8,14.4,.474,1.2,3.2,.387,5.6,11.2,.499,2.8,3.8,.745,2.3,5.6,7.8,6.7,1.6,0.5,3.1,3.0,17.7,,110,110
426,Hakim Warrick,PF,24,MEM,82,43,2152,8.9,17.0,.524,0.0,0.2,.000,8.9,16.8,.530,7.1,9.2,.771,3.1,6.9,10.0,1.8,1.0,0.7,3.8,5.5,24.9,,109,113
427,Earl Watson,PG,27,SEA,77,25,2152,6.4,16.7,.383,2.2,6.8,.329,4.2,9.9,.420,2.6,3.6,.735,0.8,3.7,4.5,10.6,2.4,0.6,4.1,3.7,17.6,,101,111
428,Chris Webber*,PF,33,TOT,61,60,1821,8.6,19.1,.452,0.1,0.3,.364,8.5,18.7,.454,3.0,4.8,.638,3.7,9.3,13.0,5.6,1.8,1.2,3.2,4.3,20.4,,101,103
429,Martell Webster,SF,20,POR,82,27,1759,6.0,15.2,.396,2.8,7.7,.364,3.2,7.5,.430,2.9,4.1,.705,1.3,6.1,7.4,1.6,1.1,0.6,2.3,3.9,17.7,,102,112
430,Bonzi Wells,SF,30,HOU,28,1,590,7.6,18.6,.411,0.1,0.6,.143,7.5,17.9,.420,4.1,7.4,.561,2.3,8.4,10.8,2.8,2.2,1.2,5.1,5.6,19.5,,82,98
431,David Wesley,SG,36,CLE,35,5,352,3.3,11.3,.293,1.4,5.7,.237,2.0,5.6,.351,3.0,4.2,.714,0.5,4.8,5.3,5.6,1.8,0.6,2.6,4.8,11.0,,91,103
432,David West,PF,26,NOK,52,52,1900,10.6,22.2,.476,0.2,0.7,.320,10.3,21.5,.481,5.2,6.4,.824,3.5,8.3,11.9,3.2,1.2,1.1,2.7,4.0,26.6,,110,106
433,Delonte West,SG,23,BOS,69,47,2219,7.2,16.9,.427,1.5,4.2,.365,5.7,12.7,.447,3.9,4.6,.853,0.8,4.1,4.9,7.1,1.7,0.8,3.3,3.6,19.9,,105,108
434,James White,SG,24,SAS,6,2,137,7.0,16.0,.439,0.8,2.7,.286,6.2,13.3,.471,4.7,5.9,.800,1.2,6.6,7.8,2.0,1.2,0.4,2.0,2.7,19.5,,104,102
435,Chris Wilcox,PF,24,SEA,82,81,2586,8.8,16.6,.529,0.0,0.1,.000,8.8,16.4,.533,4.9,7.1,.684,3.6,9.1,12.7,1.7,1.4,0.8,2.6,5.0,22.4,,112,109
436,Damien Wilkins,SF,27,SEA,82,31,2037,6.7,15.4,.435,1.3,3.1,.410,5.4,12.3,.442,3.8,4.4,.882,2.2,3.6,5.9,4.0,2.4,0.4,3.0,4.0,18.6,,106,111
437,Mike Wilks,PG,27,SEA,47,4,534,6.5,13.8,.468,0.5,1.5,.333,6.0,12.3,.484,3.2,4.1,.786,1.5,3.8,5.3,7.7,1.5,0.4,3.0,5.2,16.6,,109,113
438,Aaron Williams,PF,35,LAC,38,7,374,4.1,7.5,.547,0.0,0.1,.000,4.1,7.4,.558,2.5,3.1,.818,3.8,8.2,12.0,1.0,1.0,2.0,2.5,7.9,10.7,,108,105
439,Alvin Williams,PG,32,LAC,2,0,10,0.0,10.6,.000,0.0,5.3,.000,0.0,5.3,.000,10.6,21.2,.500,5.3,0.0,5.3,15.9,10.6,0.0,15.9,0.0,10.6,,57,93
440,Deron Williams,PG,22,UTA,80,80,2950,8.8,19.2,.456,1.5,4.5,.322,7.3,14.7,.498,4.0,5.3,.767,0.7,4.0,4.7,13.2,1.4,0.2,4.4,4.5,23.0,,111,110
441,Eric Williams,SF,34,TOT,21,0,121,8.3,20.6,.404,3.5,8.3,.421,4.8,12.3,.393,3.5,6.1,.571,1.3,6.1,7.5,3.1,1.3,0.0,3.1,5.3,23.7,,97,104
442,Jason Williams,PG,31,MIA,61,55,1865,6.7,16.3,.413,2.9,8.4,.339,3.9,7.8,.493,2.7,2.9,.913,0.5,3.5,4.0,9.2,1.7,0.0,2.9,1.9,19.0,,111,109
443,Justin Williams,C,22,SAC,26,1,333,8.2,13.4,.614,0.0,0.2,.000,8.2,13.2,.621,3.5,9.6,.365,7.8,9.7,17.5,0.3,0.8,2.4,2.3,7.8,19.9,,113,106
444,Lou Williams,PG,20,PHI,61,0,688,7.2,16.2,.441,0.9,2.8,.324,6.2,13.4,.466,4.9,7.1,.696,1.3,4.1,5.4,8.5,1.7,0.1,3.5,3.2,20.2,,105,109
445,Marcus Williams,PG,21,NJN,79,2,1315,8.3,21.0,.395,1.8,6.5,.282,6.5,14.5,.446,2.9,3.4,.847,1.2,5.4,6.5,10.4,1.2,0.1,5.7,3.8,21.3,,92,109
446,Marvin Williams,PF,20,ATL,64,63,2179,7.5,17.3,.433,0.3,1.1,.244,7.2,16.2,.446,5.3,6.5,.815,2.1,6.2,8.2,3.0,1.3,0.7,3.1,4.7,20.5,,101,110
447,Mo Williams,PG,24,MIL,68,68,2472,9.8,22.1,.446,1.7,4.8,.346,8.2,17.3,.474,3.3,3.9,.855,1.1,5.8,6.9,8.7,1.8,0.1,4.3,4.2,24.7,,104,112
448,Shammond Williams,PG,31,LAL,30,0,345,5.2,12.8,.407,3.0,7.4,.400,2.2,5.4,.417,0.6,0.9,.667,1.6,4.3,5.9,4.6,1.8,0.0,1.9,3.0,14.0,,109,111
449,Shawne Williams,SG,20,IND,46,3,556,7.0,14.9,.469,1.8,4.9,.365,5.2,10.1,.519,1.0,1.9,.550,3.1,4.7,7.8,2.1,0.6,0.7,2.2,6.4,16.8,,105,109
450,Shelden Williams,PF,23,ATL,81,31,1514,5.8,12.9,.455,0.1,0.1,.500,5.8,12.7,.454,3.9,5.1,.764,4.6,10.7,15.3,1.6,1.8,1.4,3.4,7.0,15.6,,100,105
451,Corliss Williamson,PF,33,SAC,68,1,1337,8.9,17.5,.510,0.0,0.1,.000,8.9,17.5,.512,5.6,7.8,.715,2.4,6.0,8.4,1.5,1.1,0.6,3.7,6.9,23.5,,102,110
452,Kevin Willis,PF,44,DAL,5,0,43,6.2,16.2,.385,0.0,0.0,,6.2,16.2,.385,2.5,2.5,1.000,2.5,7.5,10.0,1.2,2.5,1.2,2.5,13.7,15.0,,90,100
453,Metta World Peace,SF,27,SAC,70,65,2641,8.8,19.9,.440,1.8,5.0,.358,7.0,15.0,.468,5.9,8.0,.740,2.0,6.7,8.7,4.5,2.9,0.8,2.8,3.9,25.2,,108,105
454,Antoine Wright,SG,22,NJN,63,23,1137,5.1,11.6,.438,0.9,2.7,.322,4.2,8.9,.474,2.0,3.4,.603,1.8,6.3,8.1,2.5,1.4,0.5,2.0,5.5,13.1,,98,107
455,Bracey Wright,SG,22,MIN,19,0,190,6.7,16.7,.400,1.7,5.6,.300,5.0,11.1,.450,3.6,5.0,.722,1.9,3.9,5.8,4.2,2.5,0.3,1.7,1.7,18.6,,105,108
456,Dorell Wright,SF,21,MIA,66,19,1292,6.7,15.0,.445,0.2,1.4,.147,6.5,13.6,.476,2.6,3.6,.744,1.7,9.6,11.2,3.9,1.7,1.9,2.7,4.6,16.2,,97,102
457,Lorenzen Wright,C,31,ATL,67,31,1035,4.2,9.4,.448,0.0,0.0,,4.2,9.4,.448,0.5,1.6,.281,4.4,6.8,11.1,2.1,1.4,1.4,2.0,10.5,8.9,,95,108
