,player,pos,age,team_id,g,gs,mp,fg_per_poss,fga_per_poss,fg_pct,fg3_per_poss,fg3a_per_poss,fg3_pct,fg2_per_poss,fg2a_per_poss,fg2_pct,ft_per_poss,fta_per_poss,ft_pct,orb_per_poss,drb_per_poss,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,,off_rtg,def_rtg
372,Etan Thomas,PF,24,WAS,38,0,513,6.5,13.2,.492,0.0,0.0,,6.5,13.2,.492,6.4,10.0,.638,7.4,10.1,17.5,0.3,0.8,2.4,3.5,7.0,19.3,,107,102
373,Kenny Thomas,PF,25,TOT,66,42,1978,7.0,15.0,.465,0.0,0.0,,7.0,15.0,.465,3.9,5.3,.746,5.0,9.2,14.2,3.0,1.7,0.7,3.1,4.5,17.9,,105,102
374,Kurt Thomas,C,30,NYK,81,81,2577,10.2,21.1,.483,0.0,0.1,.667,10.2,21.0,.483,2.8,3.8,.750,3.3,9.8,13.1,3.3,1.7,2.0,2.8,7.1,23.3,,102,102
375,Tim Thomas,SF,25,MIL,80,70,2358,9.3,20.9,.443,2.2,6.0,.366,7.1,15.0,.474,3.3,4.2,.780,2.2,6.6,8.8,2.3,1.6,1.1,3.0,5.8,24.0,,101,108
376,Jamaal Tinsley,PG,24,IND,73,69,2237,5.2,13.0,.396,1.1,3.9,.277,4.1,9.1,.446,1.9,2.6,.714,1.4,4.7,6.1,12.8,2.9,0.4,4.5,4.7,13.3,,98,101
377,Óscar Torres,SG,26,GSW,17,0,109,7.5,16.8,.444,3.3,6.1,.538,4.2,10.7,.391,6.5,9.3,.700,1.4,4.2,5.6,1.4,1.9,0.9,3.7,4.2,24.8,,110,111
378,Robert Traylor,C,25,NOH,69,0,851,6.6,15.0,.443,0.1,0.2,.333,6.6,14.8,.444,3.6,5.6,.648,6.8,9.7,16.5,3.2,2.8,2.3,3.3,9.7,16.9,,102,96
379,Gary Trent,SF,28,MIN,80,22,1222,8.9,16.6,.535,0.0,0.1,.000,8.9,16.5,.537,2.6,4.3,.594,4.5,7.9,12.4,3.3,1.4,1.0,2.5,6.1,20.3,,110,104
380,Jeff Trepagnier,SG,23,DEN,8,0,97,9.2,21.7,.425,2.2,4.3,.500,7.1,17.4,.406,3.8,3.8,1.000,4.3,4.3,8.7,3.3,4.3,0.0,4.3,2.7,24.5,,99,99
381,Cezary Trybański,C,23,MEM,15,0,86,3.0,12.0,.250,0.0,0.0,,3.0,12.0,.250,2.4,6.0,.400,3.6,4.8,8.4,0.6,0.0,3.6,4.8,7.8,8.4,,57,110
382,Jake Tsakalidis,C,23,PHO,33,27,543,5.9,13.0,.452,0.0,0.0,,5.9,13.0,.452,3.8,5.6,.672,4.3,7.4,11.8,1.3,0.6,1.6,2.5,7.7,15.5,,102,104
383,Nikoloz Tskitishvili,SF,19,DEN,81,16,1320,4.6,15.7,.293,1.5,6.1,.243,3.1,9.6,.324,1.9,2.6,.738,2.6,4.7,7.2,3.6,1.2,1.2,3.4,5.4,12.6,,79,104
384,Hedo Türkoğlu,SF,23,SAC,67,11,1175,7.1,16.7,.422,1.2,3.3,.372,5.8,13.4,.435,3.8,4.7,.800,1.5,6.6,8.1,3.7,1.1,0.5,2.1,5.4,19.1,,104,102
385,Nick Van Exel,SG,31,DAL,73,1,2026,8.8,21.3,.412,3.0,8.0,.378,5.7,13.3,.432,2.8,3.7,.764,0.9,4.4,5.3,8.0,1.1,0.1,3.1,2.2,23.3,,104,107
386,Keith Van Horn,PF,27,PHI,74,73,2337,10.3,21.4,.482,1.5,4.0,.369,8.9,17.4,.508,4.3,5.4,.804,3.6,8.2,11.8,2.1,1.4,0.7,3.4,5.6,26.4,,107,103
387,Jacque Vaughn,PG,27,ORL,80,48,1686,5.6,12.6,.448,0.2,1.0,.235,5.4,11.5,.467,3.0,3.8,.776,0.8,2.8,3.6,7.1,2.0,0.1,3.0,5.2,14.5,,103,108
388,Jake Voskuhl,C,25,PHO,65,1,947,5.1,9.0,.564,0.0,0.0,,5.1,9.0,.564,3.5,5.3,.667,5.4,7.1,12.5,2.0,1.0,1.6,2.7,9.5,13.7,,115,103
389,Dajuan Wagner,SG,19,CLE,47,24,1385,8.2,22.3,.369,2.0,6.4,.316,6.2,15.9,.390,4.7,5.9,.800,0.7,2.3,3.0,4.8,1.4,0.3,3.1,3.9,23.2,,96,111
390,Antoine Walker,PF,26,BOS,78,78,3235,9.8,25.4,.388,3.1,9.5,.323,6.8,15.9,.427,2.9,4.7,.615,1.6,7.6,9.2,6.1,1.9,0.5,4.2,3.6,25.6,,92,101
391,Samaki Walker,C,26,LAL,67,39,1243,4.8,11.4,.420,0.0,0.0,.000,4.8,11.4,.421,2.8,4.2,.653,4.8,10.6,15.4,2.7,0.8,2.3,2.3,6.0,12.4,,101,103
392,Ben Wallace*,C,28,DET,73,73,2873,4.0,8.4,.481,0.0,0.1,.167,4.0,8.3,.485,1.6,3.6,.450,5.6,16.0,21.7,2.3,2.0,4.4,1.7,3.4,9.7,,108,90
393,Gerald Wallace,SF,20,SAC,47,7,571,7.9,16.1,.492,0.1,0.4,.250,7.8,15.8,.497,3.4,6.5,.527,3.3,7.9,11.3,2.0,2.1,1.3,3.9,6.0,19.4,,94,98
394,Rasheed Wallace,PF,28,POR,74,74,2684,10.3,21.9,.471,2.2,6.1,.358,8.1,15.7,.515,4.0,5.4,.735,2.3,8.7,11.0,3.1,1.4,1.5,2.8,4.5,26.8,,109,102
395,Charlie Ward,PG,32,NYK,66,6,1465,6.0,14.9,.399,3.6,9.6,.378,2.3,5.3,.435,1.5,1.9,.774,0.9,5.5,6.4,11.0,2.8,0.4,3.4,5.3,17.0,,109,105
396,Earl Watson,PG,23,MEM,79,2,1366,6.4,14.8,.435,1.2,3.5,.341,5.3,11.4,.463,2.4,3.3,.721,1.7,4.5,6.2,8.5,3.4,0.5,3.3,5.2,16.4,,103,106
397,Clarence Weatherspoon,PF,32,NYK,79,19,2024,4.9,10.8,.449,0.0,0.0,,4.9,10.8,.449,3.9,5.1,.768,5.6,10.1,15.7,1.8,1.8,0.9,1.6,4.5,13.6,,114,103
398,Chris Webber*,PF,29,SAC,67,67,2622,12.7,27.5,.461,0.1,0.4,.238,12.6,27.1,.465,4.1,6.8,.607,3.1,10.4,13.5,7.0,2.0,1.7,4.1,3.9,29.6,,99,96
399,Bonzi Wells,SG,26,POR,75,65,2396,9.8,22.2,.441,0.9,2.9,.292,8.9,19.3,.464,5.1,7.0,.722,2.2,6.6,8.8,5.5,2.8,0.4,4.8,4.9,25.5,,98,101
400,Jiří Welsch,SF,23,GSW,37,0,234,4.1,16.3,.253,0.2,0.9,.250,3.9,15.5,.254,4.8,6.3,.759,2.6,3.5,6.1,5.9,1.7,0.4,4.1,7.0,13.3,,81,112
401,David Wesley,SG,32,NOH,73,73,2710,8.9,20.6,.433,2.7,6.3,.424,6.2,14.3,.437,3.7,4.7,.781,0.8,2.7,3.5,5.0,2.2,0.2,2.6,3.4,24.1,,109,105
402,Jahidi White,C,26,WAS,16,8,230,5.9,12.5,.472,0.0,0.0,,5.9,12.5,.472,4.0,5.9,.680,8.8,8.5,17.3,0.5,0.2,2.8,2.1,7.8,15.9,,113,104
403,Rodney White,SG,22,DEN,72,19,1563,8.8,21.5,.408,1.1,4.5,.239,7.7,17.0,.452,3.3,4.2,.784,1.5,5.7,7.2,4.1,1.5,1.1,5.3,4.5,21.9,,86,103
404,Chris Whitney,PG,31,TOT,51,21,1052,6.2,17.4,.355,2.5,8.2,.305,3.7,9.2,.400,2.8,3.4,.826,0.1,3.2,3.3,7.2,1.4,0.1,3.5,4.6,17.7,,95,107
405,Chris Wilcox,PF,20,LAC,46,3,479,8.0,15.4,.521,0.0,0.0,,8.0,15.4,.521,2.7,5.5,.500,3.5,7.9,11.4,2.3,0.8,1.3,2.9,7.1,18.8,,102,107
406,Mike Wilks,PG-SG,23,TOT,46,7,688,3.8,11.3,.338,0.8,2.7,.286,3.1,8.6,.354,2.8,3.6,.787,1.5,3.9,5.4,7.0,2.1,0.3,2.1,5.3,11.2,,100,107
407,Aaron Williams,C,31,NJN,81,0,1597,6.5,14.4,.453,0.0,0.0,.000,6.5,14.4,.454,3.3,4.3,.785,4.5,6.4,10.9,2.9,0.9,1.9,2.8,6.8,16.4,,103,100
408,Alvin Williams,PG,28,TOR,78,78,2638,8.0,18.3,.438,1.0,3.0,.329,7.0,15.4,.458,3.8,4.8,.782,1.1,3.8,5.0,8.4,2.2,0.4,2.6,3.4,20.8,,108,108
409,Brandon Williams,SF,27,ATL,6,0,19,2.8,19.4,.143,0.0,2.8,.000,2.8,16.7,.167,0.0,0.0,,5.6,0.0,5.6,0.0,5.6,0.0,8.3,11.1,5.6,,34,104
410,Eric Williams,SF,30,BOS,82,79,2350,5.7,12.9,.442,0.8,2.5,.336,4.9,10.5,.467,4.5,6.0,.750,3.2,5.4,8.6,3.1,1.9,0.4,2.2,5.3,16.8,,110,103
411,Frank Williams,PG,22,NYK,21,0,167,2.9,10.5,.273,1.9,5.1,.375,1.0,5.4,.176,1.3,1.9,.667,1.0,4.8,5.7,10.8,2.2,0.6,5.4,6.3,8.9,,81,106
412,Jason Williams,PG,27,MEM,76,76,2407,7.2,18.5,.388,3.1,8.7,.354,4.1,9.8,.418,2.4,2.8,.840,0.5,4.0,4.6,13.6,2.0,0.2,3.6,2.8,19.8,,108,110
413,Jay Williams,PG,21,CHI,75,54,1961,7.1,17.9,.399,1.7,5.3,.322,5.4,12.6,.431,2.7,4.2,.640,0.7,4.4,5.1,9.2,2.3,0.4,4.5,4.7,18.7,,94,107
414,Jerome Williams,PF,29,TOR,71,63,2346,6.1,12.2,.499,0.0,0.1,.167,6.1,12.0,.503,3.6,6.4,.555,5.3,9.5,14.8,2.2,2.6,0.6,2.2,4.5,15.7,,108,103
415,Monty Williams,SF,31,PHI,21,2,276,6.5,15.2,.425,0.0,0.4,.000,6.5,14.8,.436,4.6,6.1,.750,2.3,6.3,8.6,4.9,2.3,1.0,3.2,6.3,17.5,,99,102
416,Scott Williams,C,34,PHO,69,33,872,7.2,17.6,.411,0.0,0.1,.000,7.2,17.4,.414,2.0,2.5,.786,4.3,7.3,11.6,1.3,1.6,1.3,1.9,9.6,16.4,,96,102
417,Shammond Williams,PG,27,TOT,78,11,1881,6.4,16.2,.394,2.6,7.3,.356,3.8,8.9,.425,2.2,2.9,.765,0.7,4.1,4.8,7.5,2.2,0.2,3.2,3.9,17.6,,100,104
418,Walt Williams,SF,32,DAL,66,1,1161,6.0,15.2,.393,2.9,7.6,.374,3.1,7.6,.412,1.4,2.2,.620,2.4,6.9,9.2,2.6,1.9,1.2,1.6,6.3,16.2,,105,102
419,Corliss Williamson,SF,29,DET,82,1,2061,10.0,22.2,.453,0.1,0.3,.182,10.0,21.9,.456,6.4,8.1,.790,3.9,5.7,9.6,2.8,1.2,0.7,3.4,6.4,26.5,,103,102
420,Kevin Willis,C,40,SAS,71,6,840,7.8,16.3,.479,0.0,0.1,.000,7.8,16.2,.482,3.2,5.3,.614,5.3,9.1,14.3,1.5,1.3,1.3,3.8,7.6,18.9,,98,99
421,Rubén Wolkowyski,PF,29,BOS,7,0,24,4.4,8.8,.500,0.0,2.2,.000,4.4,6.6,.667,2.2,8.8,.250,0.0,2.2,2.2,2.2,0.0,0.0,2.2,6.6,11.0,,79,110
422,Loren Woods,C,24,MIN,38,11,353,4.3,11.2,.382,0.1,0.4,.333,4.1,10.8,.384,3.1,4.0,.778,4.0,10.1,14.1,2.8,1.5,1.9,3.4,5.5,11.8,,91,101
423,Qyntel Woods,PF,21,POR,53,0,334,9.5,19.0,.500,0.5,1.4,.333,9.0,17.5,.514,1.1,3.2,.350,2.4,6.1,8.5,1.9,2.4,0.2,3.7,5.8,20.6,,92,103
424,Metta World Peace,SF,23,IND,69,67,2317,8.2,19.1,.428,1.6,4.8,.336,6.6,14.4,.458,6.2,8.4,.736,2.3,5.9,8.2,4.5,3.6,1.1,3.3,5.5,24.2,,105,98
425,Lorenzen Wright,C,27,MEM,70,49,1982,8.5,18.7,.454,0.0,0.1,.000,8.5,18.6,.457,3.8,5.8,.659,4.4,9.4,13.8,2.1,1.3,1.4,2.9,5.5,20.8,,99,106
426,Vincent Yarbrough,SG,21,DEN,59,39,1381,6.4,16.3,.393,0.8,3.0,.269,5.6,13.4,.420,1.9,2.4,.790,1.4,4.8,6.2,5.0,2.2,1.3,3.1,5.5,15.5,,90,102
427,Wang Zhizhi,C,25,LAC,41,1,412,7.9,20.7,.383,2.0,6.0,.340,5.9,14.7,.400,5.4,7.4,.724,3.3,6.5,9.8,1.3,1.0,1.3,4.0,5.2,23.2,,94,108
