,player,pos,age,team_id,g,gs,mp,fg_per_poss,fga_per_poss,fg_pct,fg3_per_poss,fg3a_per_poss,fg3_pct,fg2_per_poss,fg2a_per_poss,fg2_pct,ft_per_poss,fta_per_poss,ft_pct,orb_per_poss,drb_per_poss,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,,off_rtg,def_rtg
373,Eric Snow,PG,27,PHI,50,50,1740,5.5,13.2,.418,0.2,0.6,.263,5.4,12.7,.425,3.7,4.7,.792,0.8,4.2,5.1,11.2,2.3,0.2,3.8,3.7,15.0,,103,101
374,Felton Spencer,C,33,NYK,18,0,113,5.9,9.8,.600,0.0,0.0,,5.9,9.8,.600,7.3,12.2,.600,7.8,9.3,17.1,1.0,1.0,1.0,5.4,11.8,19.1,,106,97
375,Latrell Sprewell,SF,30,NYK,77,77,3017,9.6,22.4,.430,0.8,2.5,.304,8.9,19.9,.446,5.0,6.4,.783,0.9,5.5,6.4,4.9,1.9,0.5,4.0,2.9,25.0,,96,99
376,Jerry Stackhouse,SG,26,DET,80,80,3215,12.2,30.4,.402,2.6,7.5,.351,9.6,22.9,.418,10.5,12.8,.822,1.6,3.4,5.0,6.5,1.5,0.9,5.1,2.5,37.5,,104,105
377,John Starks,SG,35,UTA,75,64,2122,6.9,17.3,.398,1.6,4.6,.352,5.3,12.7,.415,2.2,2.8,.802,0.7,3.1,3.9,4.5,1.8,0.3,2.4,5.5,17.6,,98,106
378,Vladimir Stepania,C,24,NJN,29,0,280,5.2,16.4,.318,0.2,0.7,.250,5.0,15.7,.321,4.7,6.3,.735,6.5,13.8,20.3,3.0,1.9,2.1,3.5,8.8,15.3,,88,99
379,DeShawn Stevenson,SG,19,UTA,40,2,293,5.7,16.6,.341,0.2,2.2,.083,5.5,14.4,.380,4.7,6.9,.684,1.6,3.5,5.1,3.3,1.8,0.4,5.1,5.3,16.2,,78,105
380,Michael Stewart,C,25,TOR,26,0,123,4.7,14.6,.324,0.0,0.0,,4.7,14.6,.324,4.7,7.7,.611,6.9,5.6,12.4,0.9,1.7,1.3,2.1,8.2,14.2,,93,104
381,Bryant Stith,SG,30,BOS,78,74,2504,5.1,12.7,.401,1.9,5.0,.376,3.2,7.6,.417,3.6,4.3,.845,1.3,4.5,5.9,3.5,1.9,0.3,1.9,3.8,15.7,,109,106
382,John Stockton*,PG,38,UTA,82,82,2397,7.3,14.5,.504,1.4,2.9,.462,6.0,11.6,.514,5.1,6.2,.817,1.2,3.9,5.1,15.9,2.9,0.5,4.5,4.3,21.1,,120,103
383,Peja Stojaković,SF,23,SAC,75,75,2905,9.8,20.8,.470,2.5,6.3,.400,7.3,14.5,.501,4.7,5.5,.856,1.6,6.0,7.6,2.9,1.6,0.2,2.6,2.5,26.8,,113,102
384,Damon Stoudamire,PG,27,POR,82,82,2655,8.2,19.0,.434,1.7,4.4,.374,6.6,14.5,.453,3.5,4.2,.831,1.4,4.7,6.1,9.5,2.1,0.2,3.9,4.1,21.6,,106,104
385,Erick Strickland,PG,27,TOT,50,0,830,5.3,17.3,.303,1.9,6.2,.316,3.3,11.2,.297,4.4,5.1,.861,1.2,7.1,8.3,6.2,2.9,0.1,3.1,5.7,16.9,,91,100
386,Mark Strickland,SF,30,TOT,55,2,719,7.4,17.3,.431,0.1,0.1,.500,7.4,17.1,.430,3.3,5.1,.643,3.9,7.7,11.6,1.7,1.2,1.6,2.5,5.2,18.2,,96,106
387,Rod Strickland,PG,34,TOT,54,28,1371,6.9,16.4,.424,0.2,0.6,.235,6.8,15.7,.432,5.0,6.6,.751,1.4,4.0,5.3,11.6,2.0,0.2,4.1,2.9,19.0,,104,108
388,Derek Strong,PF,32,LAC,28,8,491,4.9,12.8,.385,0.0,0.1,.000,4.9,12.6,.388,3.1,4.0,.757,3.7,8.1,11.8,0.8,1.5,0.1,2.4,3.3,12.9,,92,105
389,Bruno Šundov,C,20,IND,11,4,120,8.9,18.3,.488,0.0,1.8,.000,8.9,16.6,.541,1.3,2.2,.600,1.8,8.5,10.3,0.9,0.9,1.8,1.3,9.4,19.2,,99,102
390,Bob Sura,SG,27,GSW,53,42,1684,6.1,15.7,.390,1.4,5.2,.273,4.7,10.5,.448,4.1,5.7,.714,1.6,5.2,6.9,7.3,1.6,0.2,4.8,3.8,17.7,,93,109
391,Stromile Swift,PF,21,VAN,80,6,1312,6.1,13.5,.451,0.0,0.2,.000,6.1,13.4,.457,3.4,5.6,.603,4.3,7.0,11.3,1.1,2.5,3.3,2.6,6.4,15.6,,97,101
392,Wally Szczerbiak,SF,23,MIN,82,82,2856,8.6,16.8,.510,0.5,1.4,.338,8.1,15.4,.526,3.3,3.8,.870,2.4,5.7,8.2,4.8,1.1,0.6,2.5,4.1,21.0,,112,106
393,Žan Tabak,C,30,IND,55,14,777,6.8,12.9,.527,0.0,0.0,,6.8,12.9,.527,1.4,3.2,.426,4.5,10.2,14.7,2.3,0.7,2.1,3.9,8.6,14.9,,93,101
394,Dragan Tarlać,C,27,CHI,43,12,598,3.5,8.9,.394,0.0,0.0,,3.5,8.9,.394,2.2,3.0,.758,3.3,7.6,11.0,2.8,0.6,1.7,3.4,8.5,9.3,,85,108
395,Maurice Taylor,SF,24,HOU,69,69,1972,10.5,21.5,.489,0.0,0.1,.000,10.5,21.4,.492,3.2,4.4,.735,2.9,7.2,10.2,2.8,0.8,1.0,3.4,5.6,24.2,,101,106
396,Jason Terry,SG,23,ATL,82,77,3089,10.1,23.1,.436,2.1,5.3,.395,8.0,17.8,.448,5.1,6.1,.846,0.7,3.8,4.5,6.8,1.8,0.2,4.0,3.4,27.4,,105,107
397,Jamel Thomas,SF,27,NJN,5,0,56,5.6,17.7,.316,0.9,2.8,.333,4.7,14.9,.313,0.0,0.0,,3.7,4.7,8.4,0.0,2.8,0.0,5.6,5.6,12.1,,61,106
398,Kenny Thomas,PF,23,HOU,74,21,1820,6.0,13.6,.443,0.7,2.7,.272,5.3,10.9,.485,2.7,3.7,.722,3.6,8.6,12.2,2.2,1.2,1.3,3.4,5.2,15.4,,97,104
399,Kurt Thomas,PF,28,NYK,77,29,2125,8.2,16.0,.511,0.0,0.1,.333,8.2,15.9,.512,4.5,5.5,.814,4.5,8.9,13.4,1.6,1.6,1.8,2.6,7.5,20.8,,111,96
400,Tim Thomas,PF,23,MIL,76,16,2086,8.1,18.9,.430,2.7,6.5,.412,5.5,12.4,.440,4.9,6.3,.771,2.0,5.8,7.8,3.4,1.9,1.1,2.8,4.8,23.8,,109,105
401,Otis Thorpe,PF,38,CHH,49,4,647,4.9,10.9,.450,0.0,0.0,,4.9,10.9,.450,1.7,2.0,.833,4.1,7.9,12.0,2.4,1.0,0.6,2.7,9.0,11.4,,97,101
402,Robert Traylor,C,23,CLE,70,7,1212,7.0,14.1,.497,0.0,0.1,.000,7.0,14.0,.500,3.5,6.1,.567,5.4,7.6,13.0,2.7,2.1,3.3,4.3,8.9,17.5,,97,101
403,Gary Trent,PF,26,DAL,33,4,319,9.2,21.0,.438,0.0,0.2,.000,9.2,20.8,.442,3.1,5.8,.528,6.3,8.6,14.9,1.6,2.1,1.3,3.6,8.4,21.5,,93,100
404,Jake Tsakalidis,C,21,PHO,57,39,947,5.5,11.7,.470,0.0,0.0,,5.5,11.7,.470,2.9,5.0,.593,4.5,8.7,13.2,1.0,0.5,3.0,3.6,7.5,13.9,,92,98
405,Hedo Türkoğlu,SF,21,SAC,74,7,1245,5.6,13.7,.412,1.1,3.5,.326,4.5,10.2,.442,3.6,4.6,.777,2.0,6.6,8.6,2.8,2.1,1.0,2.2,5.7,16.0,,103,100
406,Nick Van Exel,PG,29,DEN,71,70,2688,8.9,21.4,.414,2.6,6.9,.377,6.3,14.5,.431,3.9,4.8,.819,0.8,3.8,4.6,11.6,1.2,0.3,3.2,2.1,24.3,,110,110
407,Keith Van Horn,SF,25,NJN,49,47,1733,9.3,21.4,.435,2.0,5.1,.382,7.3,16.2,.452,4.5,5.6,.806,2.4,8.1,10.5,2.5,1.2,0.6,3.1,4.5,25.1,,102,106
408,David Vanterpool,PG,27,WAS,22,0,411,5.8,13.9,.418,0.0,0.8,.000,5.8,13.1,.442,3.8,6.3,.600,1.9,2.8,4.7,8.3,2.9,0.4,4.7,5.5,15.4,,92,108
409,Jacque Vaughn,PG,25,UTA,82,0,1620,5.6,13.0,.433,1.0,2.6,.385,4.6,10.4,.444,4.2,5.4,.780,0.6,4.4,5.0,10.7,1.6,0.1,4.3,4.8,16.4,,105,106
410,Loy Vaught,PF,32,TOT,51,1,549,7.5,15.9,.473,0.0,0.0,,7.5,15.9,.473,0.8,0.9,.800,4.8,11.5,16.3,2.2,2.0,0.7,2.4,7.0,15.8,,100,100
411,Jake Voskuhl,C,23,CHI,16,2,143,4.1,9.4,.440,0.0,0.0,,4.1,9.4,.440,3.0,5.3,.571,4.5,8.3,12.8,1.9,1.9,2.3,4.5,14.3,11.3,,84,104
412,Antoine Walker,PF,24,BOS,81,81,3396,10.9,26.3,.413,3.4,9.2,.367,7.5,17.1,.439,3.8,5.3,.716,2.3,8.7,11.0,6.8,2.1,0.7,4.6,3.8,28.9,,99,102
413,Samaki Walker,PF,24,SAS,61,1,963,6.7,14.0,.480,0.1,0.2,.333,6.7,13.9,.482,4.3,6.9,.629,3.7,9.8,13.5,1.6,0.6,2.3,3.8,5.7,17.9,,97,98
414,Ben Wallace*,C,26,DET,80,80,2760,3.9,8.1,.490,0.0,0.1,.250,3.9,8.0,.492,1.5,4.4,.336,5.6,13.8,19.3,2.3,2.0,3.4,2.1,3.5,9.4,,100,94
415,John Wallace,SF,26,DET,40,0,527,9.6,22.7,.424,0.2,1.4,.133,9.4,21.2,.443,3.4,4.3,.778,2.4,5.6,8.0,2.2,1.2,1.5,3.5,6.9,22.8,,91,103
416,Rasheed Wallace,PF,26,POR,77,75,2940,10.8,21.6,.501,1.0,3.0,.321,9.9,18.6,.530,4.5,5.9,.766,2.7,8.3,11.0,3.9,1.6,2.5,2.9,3.8,27.1,,111,100
417,Charlie Ward,PG,30,NYK,61,33,1492,5.8,13.8,.416,2.5,6.5,.383,3.3,7.3,.444,2.1,2.6,.800,1.2,4.7,5.9,10.1,2.6,0.4,4.2,4.9,16.1,,103,98
418,Clarence Weatherspoon,PF,30,CLE,82,82,2774,6.6,13.1,.501,0.0,0.0,,6.6,13.1,.501,4.4,5.5,.790,4.2,10.9,15.1,2.0,1.6,2.0,2.1,3.2,17.5,,114,101
419,Chris Webber*,PF,27,SAC,70,70,2836,14.1,29.3,.481,0.0,0.5,.071,14.1,28.8,.488,5.8,8.3,.703,3.2,10.7,13.9,5.3,1.7,2.1,3.5,4.1,34.0,,105,97
420,Bonzi Wells,SF,24,POR,75,46,1995,10.4,19.6,.533,0.5,1.3,.340,10.0,18.2,.547,4.3,6.5,.663,3.2,6.7,9.9,5.6,2.5,0.5,4.6,5.5,25.6,,106,101
421,David Wesley,SG,30,CHH,82,82,3106,9.0,21.4,.422,1.7,4.5,.376,7.4,17.0,.434,4.7,5.9,.799,1.1,2.8,3.9,6.2,2.2,0.3,3.0,3.8,24.4,,104,103
422,Doug West,SG,33,VAN,15,6,171,3.4,11.6,.289,0.0,0.6,.000,3.4,11.0,.306,1.8,2.1,.857,1.2,3.4,4.6,4.3,0.9,1.2,1.2,6.4,8.6,,83,109
423,Jahidi White,C,24,WAS,68,56,1609,6.5,13.1,.498,0.0,0.0,.000,6.5,13.1,.499,5.7,10.0,.567,5.7,11.0,16.8,0.6,1.0,3.6,4.4,6.8,18.8,,97,103
424,Chris Whitney,PG,29,WAS,59,31,1532,6.2,15.9,.387,3.1,8.4,.375,3.0,7.5,.401,3.4,3.8,.894,0.4,3.2,3.6,8.4,1.9,0.1,3.5,5.1,18.9,,107,110
425,Aaron Williams,PF,29,NJN,82,25,2336,6.6,14.5,.457,0.0,0.0,.000,6.6,14.5,.458,5.5,6.9,.787,4.7,8.5,13.2,2.0,1.3,2.5,3.0,7.1,18.8,,106,103
426,Alvin Williams,SG,26,TOR,82,34,2394,7.3,16.9,.430,0.7,2.4,.306,6.5,14.5,.451,2.4,3.2,.752,1.1,3.6,4.7,9.0,2.7,0.6,2.3,3.8,17.7,,107,104
427,Eric Williams,SF,28,BOS,81,11,1745,4.8,13.3,.362,1.4,4.1,.331,3.4,9.2,.375,4.9,6.9,.714,1.9,4.2,6.2,3.3,1.9,0.4,2.3,5.3,15.9,,100,106
428,Jason Williams,PG,25,SAC,77,77,2290,6.2,15.3,.407,2.2,6.9,.315,4.1,8.4,.483,1.3,1.7,.789,0.4,3.7,4.1,9.2,2.1,0.2,3.6,2.5,16.0,,100,103
429,Jerome Williams,PF,27,TOT,59,2,1182,5.9,12.8,.463,0.0,0.1,.000,5.9,12.6,.467,4.3,5.9,.741,5.8,10.8,16.6,2.0,2.5,0.9,2.7,5.4,16.2,,107,98
430,Monty Williams,SF,29,ORL,82,0,1211,6.9,15.5,.445,0.0,0.6,.077,6.9,14.9,.459,3.6,5.7,.639,3.7,6.7,10.3,3.4,1.2,0.7,3.6,5.8,17.4,,96,103
431,Scott Williams,C,32,MIL,66,31,1272,7.0,14.8,.474,0.0,0.2,.250,7.0,14.6,.476,2.5,2.9,.857,4.0,10.9,14.9,1.4,2.0,1.3,1.7,7.3,16.5,,109,101
432,Shammond Williams,PG,25,SEA,69,6,1238,6.8,15.6,.438,2.6,5.6,.459,4.2,10.0,.426,3.6,4.1,.875,1.4,4.1,5.6,8.0,1.3,0.2,3.5,3.5,19.8,,113,109
433,Walt Williams,SF,30,HOU,72,31,1583,6.8,17.2,.394,3.3,8.3,.395,3.5,8.9,.392,3.3,4.2,.770,1.0,7.2,8.2,3.3,1.0,0.9,2.4,5.1,20.1,,105,105
434,Corliss Williamson,SF,27,TOT,69,40,1686,10.0,19.9,.502,0.0,0.1,.000,10.0,19.8,.504,4.6,7.3,.637,3.4,6.5,9.9,1.9,1.5,0.6,3.4,5.7,24.6,,102,104
435,Kevin Willis,C,38,TOT,78,22,1830,8.7,19.7,.441,0.0,0.2,.167,8.6,19.5,.443,3.2,4.2,.769,5.1,10.1,15.2,1.4,1.6,1.5,2.5,6.2,20.6,,100,103
436,David Wingate,SG,37,SEA,1,0,9,17.5,17.5,1.000,0.0,0.0,,17.5,17.5,1.000,0.0,0.0,,0.0,0.0,0.0,11.6,0.0,0.0,0.0,5.8,34.9,,203,115
437,Rubén Wolkowyski,PF,27,SEA,34,1,305,4.3,13.6,.316,0.0,0.3,.000,4.3,13.2,.325,4.3,5.8,.735,2.1,5.8,7.9,0.5,1.0,3.1,2.1,6.5,12.9,,85,106
438,Metta World Peace,SF,21,CHI,76,74,2363,7.4,18.5,.401,1.0,3.4,.291,6.5,15.2,.426,4.8,6.4,.750,1.3,5.3,6.7,5.2,3.5,1.0,3.6,5.8,20.6,,94,104
439,Lorenzen Wright,C,25,ATL,71,46,1988,9.5,21.3,.448,0.0,0.1,.000,9.5,21.2,.449,4.1,5.7,.718,4.7,9.3,14.0,2.3,1.1,1.7,3.3,6.1,23.1,,99,103
440,Wang Zhizhi,C,23,DAL,5,0,38,10.8,25.7,.421,0.0,2.7,.000,10.8,23.0,.471,10.8,13.6,.800,1.4,8.1,9.5,0.0,0.0,0.0,1.4,10.8,32.5,,106,106
